operon_id	chromosome	TSS_start	TSS_end	score	strand	RNAP1_promoter	RNAP1_body	spt45_r1_promoter	spt45_r1_body	elf1_r1_promoter	elf1_r1_body	cpsf1_r1_promoter	cpsf1_r1_body	RNAP2_promoter	RNAP2_body	spt45_r2_promoter	spt45_r2_body	elf1_r2_promoter	elf1_r2_body	cpsf1_r2_promoter	cpsf1_r2_body	EI_RNAP1	EI_RNAP2	EI_spt45_r1	EI_spt45_r2	EI_elf1_r1	EI_elf1_r2	EI_RNAPmean	EI_Spt45mean	EI_Elf1mean	EI_RNAPsd	EI_Spt45sd	EI_Elf1sd	TFB1_peakStart	TFB1_foldR1	TFB1_foldR2	TFEb_peakStart	TFEb_foldR1	TFEb_foldR2	first.cistron	Synonym	Product	Raw.Counts.h2o2.Replicate.1	Raw.Counts.h2o2.Replicate.2	Normalized.Counts.h2o2.Replicate.1	Normalized.Counts.h2o2.Replicate.2	RPKM.h2o2	Expression.h2o2	Raw.Counts.expon.Replicate.1	Raw.Counts.expon.Replicate.2	Normalized.Counts.expon.Replicate.1	Normalized.Counts.expon.Replicate.2	RPKM.expon	Expression.expon	Raw.Counts.stat.Replicate.1	Raw.Counts.stat.Replicate.2	Raw.Counts.stat.Replicate.3	Normalized.Counts.stat.Replicate.1	Normalized.Counts.stat.Replicate.2	Normalized.Counts.stat.Replicate.3	RPKM.stat	Expression.stat	pValue.h2o2.vs.expon	qValue.h2o2.vs.expon	pValue.h2o2.vs.stat	qValue.h2o2.vs.stat	pValue.expon.vs.stat	qValue.expon.vs.stat
ID_1398	gi|15896971|ref|NC_002754.1|	1895162	1895163	.	+	57.2236	12.3194	51.5227333333333	26.90704	18.1930333333333	17.40648	8.39137333333333	2.23068	60.8175333333333	12.19784	52.9360666666667	25.53008	33.4582066666667	31.13596	21.74704	4.899876	-2.21567826885795	-2.31786160683896	-0.937225440763325	-1.05205294304947	-0.0637616187070531	-0.103778358319324	-2.26676993784845	-0.994639191906396	-0.0837699885131886	0.0722545312106431	0.0811953055332442	0.0282961079408131	1895176	25.52412	28.72058	1895173	16.86291	19.40956	SSO2079	SSO2079	DPSL-type antioxidant enzyme	425607	542965	11814314	21474711	21684	29355	1810	1646	39910	49317	84	78	3237	2759	1892	200378	132507	127682	111	270	0	0	0	0	3.02240885437282e-24	1.04194449209996e-23
ID_1401	gi|15896971|ref|NC_002754.1|	1897189	1897190	.	-	13.9565266666667	2.608568	11.8448533333333	3.616384	6.02234	3.43292	3.04654	1.880116	12.8536533333333	2.4216	10.47958	2.683276	7.97448666666667	3.363244	5.75726666666667	2.848944	-2.41960999848107	-2.40814598272778	-1.71164055350451	-1.96551353578167	-0.810887922373072	-1.24553820401096	-2.41387799060442	-1.83857704464309	-1.02821306319202	0.00810628327878103	0.17951530732823	0.307344161590795	1897162	6.57092	5.9066	1897180	3.30276	2.61221	SSO2083	SSO2083	hypothetical protein	10587	6946	293898	274742	442	564	5505	5195	121384	155603	294	274	3322	4101	3333	205643	196926	224912	171	415	7.86108780161432e-07	1.10410477587942e-05	0.00239847557345667	0.00663095422750498	0.0287121400234186	0.0580772526919441
ID_1423	gi|15896971|ref|NC_002754.1|	1933070	1933071	.	-	10.6932066666667	1.514308	6.90592	1.697904	2.42751333333333	1.79058	2.92242	1.66122	8.83857333333333	1.439536	5.15778666666667	1.84232	2.86556	2.301992	5.09338666666667	3.146184	-2.81996397699972	-2.61820964933621	-2.02407873094021	-1.48522843173712	-0.439052242593813	-0.315934284422756	-2.71908681316797	-1.75465358133867	-0.377493263508284	0.142661853224599	0.381024700610911	0.087057543108596	1933058	7.20807	5.412	1933061	7.64938	5.95121	SSO2110	SSO2110	hypothetical protein	4714	6366	130872	251805	120	164	11243	7889	247893	236279	227	207	3761	4325	3636	232861	207661	245317	81	196	0.34731873487343	0.938704846206243	0.142524671811972	0.335358505933991	0.49874606317871	0.920329872362373
ID_1447	gi|15896971|ref|NC_002754.1|	1970355	1970356	.	-	7.01570666666667	0.9352152	5.40724666666667	1.179704	2.90042	1.50048	2.25062	1.0360608	6.79560666666667	1.1311152	5.02611333333333	1.201268	3.57806666666667	1.635864	3.33487333333333	1.378496	-2.90721814538499	-2.58685648088869	-2.19646925268082	-2.06488515402937	-0.95083773786778	-1.12912745533067	-2.74703731313684	-2.13067720335509	-1.03998259659923	0.226529905397543	0.0930440084527655	0.126069868233844	1970347	5.00651	5.09948	1970348	3.178	2.61411	SSO2141	SSO2141	Acylaminoacyl-peptidase, putative (apeH-2)	5407	6715	150111	265622	91	123	10112	5769	222966	172788	130	117	4029	4949	3460	249401	237617	233477	59	142	0.0408323858731469	0.170162272052351	0.101198079475062	0.243642398612428	0.492358363673246	0.909621119355973
ID_1471	gi|15896971|ref|NC_002754.1|	1995510	1995511	.	-	6.63124666666667	1.251846	4.0331	1.389646	1.75380666666667	1.53362	1.77936666666667	1.0602284	5.43005333333333	1.1807704	3.41445333333333	1.423648	1.87628666666667	2.13598	2.81559333333333	1.0856552	-2.40522302557055	-2.20123790713902	-1.53717176157686	-1.26206213519258	-0.193548662554834	0.187017873104131	-2.30323046635479	-1.39961694838472	-0.00326539472535128	0.144239260504073	0.194531882386022	0.269101178057126	1995519	4.38086	3.90584	1995515	4.08213	3.29771	SSO2170	SSO2170	hypothetical protein	7554	10611	209705	419690	194	264	21939	15036	483733	450317	431	393	1867	2227	1927	115571	106941	130037	40	98	0.668870861277346	1	1.68933600091102e-12	7.10662563626489e-12	4.30056472300322e-29	1.54949745170243e-28
ID_1481	gi|15896971|ref|NC_002754.1|	2007307	2007308	.	+	5.85929333333333	1.1633	3.98094666666667	1.496688	2.01976666666667	1.40972	1.89954	0.88895	5.83993333333333	1.34316	4.05848666666667	1.44714	2.46102666666667	1.98604	2.83406	1.2693732	-2.33250348012549	-2.12032072806754	-1.41133803543313	-1.4877373752353	-0.518779993867438	-0.309365610451689	-2.22641210409652	-1.44953770533422	-0.414072802159563	0.150035862831003	0.054022491252292	0.148078330591276	2007287	3.71164	3.96671	2007297	3.26121	3.72104	SSO2182	SSO2182	isocitrate dehydrogenase	9483	8048	263238	318306	179	234	22911	10862	505156	325317	377	335	3485	4236	3022	215726	203403	203939	69	167	0.665701301076313	1	0.00175271664882539	0.00489785182028136	1.42891169330696e-05	3.30721345818928e-05
ID_1518	gi|15896971|ref|NC_002754.1|	2049473	2049474	.	-	6.51941333333333	1.346788	4.42612666666667	1.489128	2.53062666666667	1.813504	2.01820666666667	1.1819948	5.59076666666667	1.610532	3.59767333333333	1.568352	2.25478666666667	2.147736	2.73861333333333	1.75186	-2.27521937376977	-1.79550880843527	-1.57157697066009	-1.19781480323631	-0.480714760630947	-0.0701742735105684	-2.03536409110252	-1.3846958869482	-0.275444517070758	0.339206593754856	0.264289763136336	0.290295962394448	2049502	3.95872	3.75795	2049470	3.55802	2.98293	SSO2229	SSO2229	hypothetical protein	3519	2549	97683	100842	89	114	7193	5126	158607	153526	197	180	1585	1998	1610	98164	95970	108638	48	116	0.882276331530503	1	0.0449409662112813	0.112823570819128	0.00581689476057685	0.0121775342230503
ID_1577	gi|15896971|ref|NC_002754.1|	2132277	2132278	.	+	17.8525533333333	2.234928	10.8540866666667	2.55156	4.28413333333333	2.53216	5.05169333333333	1.3127904	18.12818	2.176112	10.9708933333333	2.481596	5.97545333333333	3.579176	10.9410266666667	2.191428	-2.99783016850753	-3.05840937513075	-2.08878686108595	-2.14434083452498	-0.758634813746518	-0.739420681031695	-3.02811977181914	-2.11656384780547	-0.749027747389106	0.0428359678021796	0.0392825913406011	0.0135864435372698	2132307	10.66033	9.62757	2132299	4.43897	4.68935	SSO2332	SSO2332	hypothetical protein	3630	3411	100776	134945	116	153	2380	1760	52491	52717	74	68	9853	15685	8505	609932	753097	573849	356	840	1.33051383225042e-09	3.39499144245538e-08	4.57150610825515e-10	1.75692574259238e-09	0	0
ID_1584	gi|15896971|ref|NC_002754.1|	2137217	2137218	.	+	13.8329533333333	1.800496	9.96727333333333	2.075108	5.65356	2.480412	3.70424	2.029764	12.9378733333333	1.777956	8.89837333333333	1.969128	6.0337	2.441748	6.23818666666667	2.834616	-2.94164290499652	-2.86330896680536	-2.26401246796182	-2.17598473403176	-1.18857983257571	-1.30512865138751	-2.90247593590094	-2.21999860099679	-1.24685424198161	0.0553904588920178	0.0622450075944313	0.0824124601211101	2137222	9.48379	9.0124	2137220	5.37918	4.08533	SSO2339	SSO2339	peptide chain release factor 1	8086	3294	224465	130307	134	165	11312	9006	249409	269719	262	241	1515	1807	1358	93793	86773	91623	35	84	0.684440707893556	1	1.31482753694618e-07	4.58863018218999e-07	3.16794227130951e-15	9.52831332423816e-15
ID_1590	gi|15896971|ref|NC_002754.1|	2144428	2144429	.	-	10.5206533333333	2.509464	6.28659333333333	2.29868	2.38682666666667	2.248328	1.91746666666667	1.172972	9.29620666666667	2.056256	5.45211333333333	1.849356	2.5051	2.399452	2.98122666666667	1.320864	-2.06777314398015	-2.17662225354146	-1.45147279920646	-1.55979258235603	-0.0862412803208475	-0.0621632420352199	-2.1221976987608	-1.50563269078125	-0.0742022611780337	0.0769679434969179	0.0765936532017139	0.0170257441494366	2144412	8.34289	7.73727	2144426	6.2599	4.29911	SSO2349	SSO2349	hypothetical protein	7738	2479	214816	98076	253	304	7546	5955	166380	178350	364	335	584	811	581	36210	38974	39231	31	74	0.135329890889531	0.454948110517396	5.21575430026701e-41	3.34776147149097e-40	2.32534784655585e-49	1.02387664021617e-48
ID_1597	gi|15896971|ref|NC_002754.1|	2150697	2150698	.	+	16.1536466666667	1.514976	8.58112666666667	2.072692	2.47872666666667	2.218472	2.01012666666667	1.0617516	14.66208	1.48242	7.71819333333333	2.020524	3.06152	2.647668	3.19069333333333	1.252764	-3.41449304433397	-3.30606362660763	-2.04966133078592	-1.93353369434852	-0.160032847214934	-0.209525878719976	-3.3602783354708	-1.99159751256722	-0.184779362967455	0.0766711765544047	0.0821146392080525	0.0349968581986947	2150712	14.08687	13.91542	2150710	7.41077	8.06798	SSO2356	SSO2356	succinate dehydrogenase flavoprotein subunit	15780	14121	438043	558516	223	292	22300	13512	491692	404674	291	263	18465	22541	19248	1143029	1082294	1298625	285	690	0.100656430853679	0.358516555203094	0.722793854629954	1	3.93290477909556e-05	8.94965831675766e-05
ID_1598	gi|15896971|ref|NC_002754.1|	2157193	2157194	.	-	11.0633333333333	2.53154	7.67644666666667	4.06268	3.16975333333333	3.844868	1.89574	0.9737324	8.00698666666667	1.8521	5.62311333333333	2.930188	3.50725333333333	4.176148	2.65296	0.953296	-2.12769894362238	-2.11209740801402	-0.918006925457546	-0.940375894051507	0.278563493369801	0.251831198960969	-2.1198981758182	-0.929191409754526	0.265197346165385	0.0110319516255989	0.0158172493809386	0.0189025866531605	2157187	5.97327	4.16117	2157191	5.05481	3.80263	SSO2363	SSO2363	hypothetical protein	6288	10077	174568	398574	180	249	9126	5224	201219	156461	173	155	11488	14342	11459	711155	688642	773096	261	630	0.000440782107352753	0.00345630906848645	0.198134682736821	0.454527094590806	4.27143603325126e-25	1.48902355784e-24
ID_1599	gi|15896971|ref|NC_002754.1|	2157598	2157599	.	+	21.8940666666667	2.797528	16.1118733333333	4.685992	7.09666666666667	5.042084	4.52002	1.893704	19.0296933333333	2.622152	12.9844533333333	4.443724	7.14560666666667	5.283924	6.67141333333333	2.652444	-2.96831547363361	-2.85942908978588	-1.78169785014672	-1.54694415674515	-0.493121390580674	-0.435446786180416	-2.91387228170975	-1.66432100344593	-0.464284088380545	0.0769943003976072	0.165995928512833	0.0407821038736742	2157606	14.41507	11.70087	2157612	8.59776	8.31334	SSO2364	SSO2364	single-strand DNA-binding protein	5303	3880	147214	153464	261	336	4369	3981	96340	119248	259	241	17573	18945	12697	1087765	909601	856652	886	2128	0.00225750011247558	0.0146103905408243	1.76594191925302e-12	7.40886414371246e-12	1.84662556945347e-166	1.20514578568315e-165
ID_1631	gi|15896971|ref|NC_002754.1|	2196593	2196594	.	+	21.1383333333333	4.128668	13.3144933333333	6.184832	4.64604	5.089508	3.83065333333333	1.693964	18.6908	4.228168	11.4354466666667	5.946524	5.90736666666667	7.657448	7.48357333333333	2.806748	-2.35611331454745	-2.1442237140331	-1.10619121701525	-0.943394215901396	0.131524623430269	0.374348502895175	-2.25016851429028	-1.02479271645832	0.252936563162722	0.149828573386605	0.115114863444441	0.17170241180366	2196589	11.43451	9.53007	2196590	8.19841	7.24779	SSO2416	SSO2416	Thioredoxin reductase (trxB-3)	5260	3992	146019	157908	121	156	4693	3353	103480	100421	114	104	1541	2042	1835	95431	98051	123800	44	108	0.000786957329769127	0.00580520892789406	0.000397932658676629	0.00117307231672381	0.937495676590858	1
ID_1637	gi|15896971|ref|NC_002754.1|	2205811	2205812	.	+	11.78582	3.10508	7.48448	5.1398	3.61222666666667	4.935772	2.78338	1.60122	10.34218	2.771608	6.49384666666667	4.48058	3.80960666666667	5.849744	4.28944	2.359904	-1.92434979381388	-1.89974518879208	-0.542189863158055	-0.535387822295436	0.450387328513095	0.618731439608672	-1.91204749130298	-0.538788842726745	0.534559384060883	0.0173980830593317	0.004809769219866	0.119037262528504	2205821	6.93995	6.16173	2205821	5.43128	3.32904	SSO2427	SSO2427	Small heat shock protein hsp20 family	2249	1224	62455	48446	83	104	1518	1125	33472	33717	69	63	3962	5344	3693	245291	256600	249202	197	471	3.09397652102982e-06	3.91526378453895e-05	4.14443126893888e-08	1.47954295185857e-07	3.99543923000362e-180	2.72161976433288e-179
ID_1734	gi|15896971|ref|NC_002754.1|	2332632	2332633	.	+	3.68586666666667	0.7071688	2.25071333333333	0.7285868	0.979831333333333	0.8853284	1.38322	0.929602	3.27938666666667	0.7724096	1.89550666666667	0.8830908	0.993602	1.0209392	1.56868	0.8788584	-2.38187735342462	-2.08598801712585	-1.62720955397232	-1.1019498411013	-0.146320725568254	0.039156969301457	-2.23393268527524	-1.36457969753681	-0.0535818781333984	0.209225356177641	0.3714147048552	0.131152535801222	2332641	3.98439	3.94379	2332637	4.9874	4.90294	SSO2559	SSO2559	Dihydrolipoamide dehydrogenase (pdhD-4)	964	859	26772	33997	18	24	2461	1632	54277	48899	46	41	832	983	686	51504	47226	46295	16	39	0.67009075116381	1	0.923386646547016	1	0.435983701109954	1
ID_1743	gi|15896971|ref|NC_002754.1|	2340169	2340170	.	+	25.8224	2.837196	15.1946933333333	5.31668	3.96926666666667	3.847136	5.49842666666667	1.573856	25.2766666666667	2.968172	14.0691866666667	4.843236	6.13590666666667	6.416512	11.3380133333333	2.237916	-3.18608537080289	-3.09015962123069	-1.51497001667491	-1.53849572038531	-0.0450876587562431	0.0645127268231907	-3.13812249601679	-1.52673286853011	0.00971253403347381	0.0678297480129002	0.0166351846258108	0.077499175863878	2340190	19.00829	17.95234	2340197	5.25198	5.93376	SSO2568	SSO2568	Membrane conserved hypothetical protein	3129	7421	86869	293525	125	178	1075	835	23704	25035	24	22	3554	4278	2420	220020	205443	163274	77	183	9.52110428682265e-237	4.93986627414649e-234	0.0614099790415342	0.15184214833701	1.66310464671727e-253	1.26583001594887e-252
ID_1756	gi|15896971|ref|NC_002754.1|	2356223	2356224	.	+	18.2801333333333	2.086556	10.2782533333333	2.799428	3.76034	2.597952	3.24036666666667	1.335408	16.3118	2.125628	9.59519333333333	2.886448	4.60136666666667	3.752408	5.75308666666667	2.329256	-3.13108104731592	-2.93995494941007	-1.87639113634368	-1.73301664043412	-0.533488336805612	-0.29424572342256	-3.035517998363	-1.8047038883889	-0.413867030114086	0.135146559890953	0.101381078306849	0.169170074271947	2356225	16.38919	15.10493	2356225	3.38743	3.50024	SSO2588	SSO2588	hypothetical protein	2249	1539	62439	60889	112	143	1873	1298	41300	38899	102	93	4822	5216	4594	298519	250472	309954	274	667	2.50872650660543e-05	0.000269298814312507	8.48207276473983e-09	3.10643441372178e-08	2.38492645573093e-159	1.54030623582788e-158
ID_1769	gi|15896971|ref|NC_002754.1|	2371899	2371900	.	+	12.31396	0.9234064	6.2568	0.9869088	2.05581066666667	1.1557864	1.71150333333333	1.147998	11.2037333333333	1.0430164	5.85927333333333	0.9769444	2.56544	1.1338536	2.99993333333333	1.608932	-3.7371852455371	-3.42514580295171	-2.664436311848	-2.58437339002883	-0.83083260412242	-1.17797190889615	-3.58116552424441	-2.62440485093842	-1.00440225650928	0.220645205849795	0.0566130349399414	0.245464556421886	2371915	8.61798	8.96445	2371912	4.04555	3.15362	SSO2606	SSO2606	hypothetical protein	1135	786	31523	31094	19	24	1616	1137	35636	34071	30	27	3297	6570	2299	204128	315474	155111	77	177	0.102295313657284	1	4.57628986136142e-27	2.51695942374878e-26	4.39120695754483e-132	2.68562421588154e-131
ID_1778	gi|15896971|ref|NC_002754.1|	2388248	2388249	.	-	15.0846266666667	3.802408	11.6577533333333	6.478984	3.31454	3.67028	3.86266666666667	1.549276	16.5020533333333	3.697604	12.51388	6.206104	8.76828666666667	8.76272	13.3563733333333	3.263708	-1.98809374409513	-2.15798291797117	-0.847450280908847	-1.01176939627988	0.147081464776434	-0.000916205534216761	-2.07303833103315	-0.929609838594365	0.0730826296211084	0.120129786897926	0.116191160757434	0.104650156276472	2388223	6.76717	7.11048	2388232	5.97207	5.87711	SSO2621	SSO2621	hypothetical protein	7003	34359	194417	1358930	517	768	19628	12203	432783	365475	436	394	4714	22722	1271	291798	1090956	85793	229	484	0.001878882488535	0.0125267868033191	0.0113362760292514	0.0299828608997958	0.496415931978153	0.916573426007113
ID_1785	gi|15896971|ref|NC_002754.1|	2397950	2397951	.	+	5.98434666666667	1.1701216	3.8153	1.906044	1.47120333333333	2.08548	1.27792666666667	1.0963476	8.66468666666667	1.606896	5.05864	2.325236	2.65592	3.422772	3.06282666666667	1.1504616	-2.35453528773859	-2.4308710201418	-1.00121507827981	-1.12137242277632	0.503382823069562	0.365953502411553	-2.3927031539402	-1.06129375052807	0.434668162740557	0.0539775140291558	0.0849640731028472	0.0971772045711389	2397955	5.19452	8.28404	2397956	3.24169	3.4166	SSO2635	SSO2635	hypothetical protein	22536	18312	625573	724288	372	483	61037	39105	1345768	1171151	995	902	10758	12933	10233	665940	620994	690397	195	472	0.99691615329941	1	0.129174216162751	0.30649339551421	0.00204510063734331	0.00436652831553478
ID_1789	gi|15896971|ref|NC_002754.1|	2404121	2404122	.	+	56.8750666666667	11.91532	46.1053333333333	25.0002	15.0837666666667	17.8782	12.8942133333333	2.699888	54.9938	13.5138	45.1734666666667	26.36596	26.0815866666667	37.03156	25.9957333333333	6.800256	-2.25497863394006	-2.02483556943635	-0.882994010749894	-0.776799105149515	0.245204752982667	0.505723687869044	-2.13990710168821	-0.829896557949705	0.375464220425856	0.162735721553629	0.0750911378774931	0.184214705485654	2404119	32.91843	32.04056	2404123	21.35649	20.99726	SSO2642	SSO2642	Rubrerythrin (rr)	1265043	524708	35115992	20752628	52402	64216	247042	206391	5446832	6181183	14451	13365	337213	384083	236597	20873282	18440836	15962193	17722	42357	3.59789089368798e-08	6.436916294282e-07	0.117109660155579	0.278504485916209	0.000663661538708849	0.00143970618118512
ID_1870	gi|15896971|ref|NC_002754.1|	2514575	2514576	.	-	32.5349333333333	3.259192	18.0859333333333	4.458376	5.74725333333333	4.660408	6.01733333333333	3.110656	30.4762666666667	2.955772	17.2272	4.218772	6.84591333333333	5.916316	9.88742	5.84046	-3.31940334823767	-3.36607929053339	-2.02027785343691	-2.0297932085691	-0.302416380604023	-0.210543917322392	-3.34274131938553	-2.02503553100301	-0.256480148963208	0.0330048753155738	0.00672837213936461	0.0649636417907534	2514571	25.16428	25.62749	2514571	13.92274	12.46713	SSO2758	SSO2758	Pyruvate synthase gamma chain	7626	6240	211696	246800	317	413	6021	4499	132768	134743	262	241	31344	39445	28182	1940217	1893879	1901340	1435	3444	5.49015195415253e-05	0.000535763104491436	3.04430400732066e-19	1.47157117620951e-18	0	0
ID_1914	gi|15896971|ref|NC_002754.1|	2575294	2575295	.	+	33.1703333333333	3.125284	18.39948	5.050908	5.20457333333333	5.00704	5.34000666666667	1.671108	28.9218666666667	2.991392	16.5726666666667	4.751184	5.788	6.297416	7.93361333333333	2.510356	-3.40783430898835	-3.27327178672496	-1.86505032480501	-1.8024467772502	-0.0558219166120214	0.12169505139132	-3.34055304785665	-1.8337485510276	0.0329365673896495	0.0951500719860093	0.0442673930023411	0.125523451850838	2575311	27.89214	28.0589	2575306	5.08145	6.59922	SSO2815	SSO2815	2-oxoacid--ferredoxin oxidoreductase, alpha	31275	38038	868175	1504442	463	624	57595	30507	1269868	913672	643	574	59587	74142	55604	3688442	3559774	3751390	802	1930	0.294614017676722	0.825860411221874	0.133998058511623	0.316251672590359	7.8765313406478e-05	0.000176781846167531
ID_2052	gi|15896971|ref|NC_002754.1|	2759450	2759451	.	+	26.8629666666667	0.9857604	14.3864933333333	1.27134	0.690716	0.5801068	0.939800666666667	0.5669144	25.7274466666667	1.142156	13.47692	1.111038	2.0392	1.621384	4.24268666666667	1.3567	-4.76823780413668	-4.49347666515024	-3.50029316885	-3.6005107562022	-0.251774112491697	-0.330777466896809	-4.63085723464346	-3.5504019625261	-0.291275789694253	0.194285464583857	0.0708645356108983	0.055863807636339	2759454	15.83351	16.78436	2759459	3.81109	2.95228	SSO3013	SSO3013	Dehydrogenase, putative	553	410	15358	16247	12	16	237	214	5234	6435	6	6	108	167	131	6712	8032	8877	3	8	1.05356487762854e-17	1	8.82513164067807e-10	1	0.067687787237555	1
ID_2102	gi|15896971|ref|NC_002754.1|	2833718	2833719	.	-	37.4307333333333	3.629072	24.277	6.288848	7.04596	5.62804	6.10631333333333	2.259328	33.0878666666667	4.229056	22.0151333333333	7.058936	10.0142	8.809872	11.5362066666667	4.81404	-3.36655072845623	-2.96789470780775	-1.94872248184981	-1.64097293566849	-0.324163702424852	-0.18485421053836	-3.16722271813199	-1.79484770875915	-0.254508956481606	0.281892375561385	0.21761179101189	0.0985066863965903	2833712	29.5459	25.49391	2833707	8.4704	6.09469	SSO11914	SSO11914	hypothetical protein	10104	4863	280483	192356	858	1064	6098	5221	134460	156381	706	655	5525	7145	5367	342004	343093	362130	653	1572	0.000159772338188409	0.00140898382090798	0.906668669018327	1	1.04836664979712e-08	2.66631158563596e-08
ID_2137	gi|15896971|ref|NC_002754.1|	2879522	2879523	.	-	3.97550666666667	2.1287708	3.94023333333333	1.6207324	1.57543333333333	1.62934	2.52299333333333	1.426488	4.22192	1.885036	3.92730666666667	1.650892	2.30316666666667	1.77118	4.33989333333333	2.109752	-0.9011181129698	-1.16330716568546	-1.28163515958184	-1.25029451290746	0.0485389814438504	-0.378907977743236	-1.03221263932763	-1.26596483624465	-0.165184498149693	0.185395657128123	0.0221611837902216	0.302250643438758	2879518	3.24513	3.16441	2879554	5.94795	8.28882	SSO12018	SSO12018	hypothetical protein	1068	344	29664	13620	73	87	576	537	12706	16095	62	58	186	233	158	11517	11228	10684	18	45	2.38705426588349e-05	0.000261651405975187	5.64486399442746e-10	2.15348794297214e-09	0.0578735104126616	0.115118362884738
ID_2180	gi|15896971|ref|NC_002754.1|	2932771	2932772	.	-	10.42764	4.032052	7.62674	4.639784	3.98238	4.389976	3.31292666666667	1.558864	11.15398	3.320256	7.93018666666667	3.848804	6.10855333333333	6.074296	6.51694666666667	2.237856	-1.37082653175747	-1.748192202872	-0.717008874435483	-1.04294462166088	0.14058216250938	-0.00811353958732935	-1.55950936731473	-0.879976748048183	0.0662343114610253	0.266837825032102	0.230471377094186	0.105143739285878	2932784	11.1485	11.69619	2932766	4.33332	4.37655	SSO12142	SSO12142	hypothetical protein	25456	9632	706645	380970	2292	2788	43411	35506	957137	1063391	5610	5180	928	1084	772	57458	52047	52090	114	276	0.940535962309986	1	0	0	0	0
ID_2217	gi|15896971|ref|NC_002754.1|	2975458	2975459	.	+	16.4203066666667	2.698696	9.84507333333333	3.634896	3.8829	3.367084	3.06514	1.1274616	13.4553666666667	2.419652	8.05839333333333	2.979908	4.56066666666667	4.01596	4.77169333333333	1.499848	-2.60514669542315	-2.4753102300407	-1.43748786542108	-1.43522443529343	-0.205634839525037	-0.183499829556378	-2.54022846273193	-1.43635615035725	-0.194567334540708	0.0918082451172215	0.0016004867920033	0.0156518156504708	2975463	11.71829	9.94355	2975466	6.83127	5.52051	SSO3231	SSO3231	heat shock protein HtpX	12760	9858	354207	389894	294	380	16858	14619	371704	437848	446	413	29635	35308	27389	1834444	1695271	1847827	759	1832	0.168546296390255	0.539798992451506	0.000914575964337432	0.00262161600090463	4.53123950455112e-16	1.38563345556656e-15
ID_1204	gi|15896971|ref|NC_002754.1|	1657836	1657837	.	-	4.81457333333333	0.971038	3.1685	0.9229648	1.83008	1.142372	2.53487333333333	1.3266672	4.17162	0.92162	2.55758666666667	0.951394	1.76429333333333	1.124892	3.23194	1.777684	-2.30980829294882	-2.17836381624503	-1.77945248295306	-1.42666829608952	-0.679874191892739	-0.649303948818221	-2.24408605459692	-1.60306038952129	-0.66458907035548	0.0929452808267705	0.249456090826596	0.0216164261805129	1657837	3.80597	3.47231	1657836	4.02472	3.33098	SSO1827	SSO1827	hypothetical protein	405	114	11250	4544	11	13	571	370	12595	11093	22	20	20	33	15	1271	1599	1019	0	2	0.633581965982068	1	4.80162981329419e-82	1	2.81798496590948e-204	1
ID_1294	gi|15896971|ref|NC_002754.1|	1749075	1749076	.	+	10.54886	0.7147788	5.75012666666667	0.7001588	1.37574666666667	0.9317068	2.27148666666667	1.1247384	7.73694	0.7624232	4.2014	0.9028616	1.35181666666667	1.0052816	2.70231333333333	1.324228	-3.8834464418068	-3.34309916056543	-3.03783966108781	-2.21829338761386	-0.562266905255072	-0.427299820135269	-3.61327280118612	-2.62806652435084	-0.494783362695171	0.382083226761489	0.579506727469599	0.0954361411251947	1749073	4.98551	5.19609	1749072	3.66163	3.34302	SSO1928	SSO1928	hypothetical protein	37	29	1048	1156	2	3	23	26	520	781	2	1	11	17	10	726	846	731	0	2	0.000202774181708713	1	0.0138523087470205	1	0.274186706718063	1
ID_1340	gi|15896971|ref|NC_002754.1|	1808364	1808365	.	-	4.84078	1.7539928	3.1471	1.3811448	1.561474	1.364276	2.1529	1.1256088	4.81750666666667	1.598484	2.98696666666667	1.357796	1.851428	1.651348	3.09249333333333	1.414508	-1.46459670356064	-1.59158235942616	-1.18815844092381	-1.13741439751209	-0.194773008877801	-0.16499426436827	-1.5280895314934	-1.16278641921795	-0.179883636623036	0.0897924183759267	0.0358814572012564	0.0210567521779115	1808356	4.23697	3.71939	1808354	3.55181	3.1558	SSO1994	SSO1994	hypothetical protein	569	712	15812	28162	16	22	1152	628	25419	18832	25	22	562	877	484	34798	42145	32716	15	37	0.0167964194753881	1	0.818740236664369	1	4.17455887008785e-05	1
ID_1576	gi|15896971|ref|NC_002754.1|	2131091	2131092	.	+	10.4185866666667	0.93265	5.8184	1.0126232	2.39420666666667	1.209596	3.82384666666667	0.87119	8.39676	1.2505732	4.9907	1.411876	3.27370666666667	2.043272	7.17878	1.733072	-3.48167999626208	-2.74724324696907	-2.52252503838666	-1.82162879599144	-0.985022416490742	-0.680043789907351	-3.11446162161558	-2.17207691718905	-0.832533103199046	0.519325205777691	0.495608485905832	0.215652454974076	2131113	6.36753	5.8926	2131119	4.55422	4.89211	SSO2331	SSO2331	hypothetical protein	4147	2309	115122	91326	106	133	1838	1422	40537	42610	58	53	245	440	260	15174	21162	17601	9	23	4.6824863192528e-14	1.73530713236119e-12	7.85435414524572e-120	7.76209665211109e-119	2.75320246211427e-12	1
